"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"AP3M2",0.779,0.291115124623709,0.558,0.291115124623709,0.777,0.377,"2","AP3M2","2"
"LGI41",0.778,0.575288358871674,0.556,0.575288358871673,0.821,0.473,"2","LGI4","2"
"NKIRAS2",0.778,0.284066963352093,0.556,0.284066963352093,0.876,0.696,"2","NKIRAS2","2"
"MBD6",0.778,0.26262247296573,0.556,0.26262247296573,0.865,0.552,"2","MBD6","2"
"EBF1",0.777,1.03714895010651,0.554,1.03714895010652,0.857,0.554,"2","EBF1","2"
"JAG1",0.777,0.919909680549974,0.554,0.919909680549973,0.921,0.739,"2","JAG1","2"
"PARM1",0.777,0.700574487292064,0.554,0.700574487292063,0.861,0.727,"2","PARM1","2"
"ADAP2",0.775,0.765495132687255,0.55,0.765495132687255,0.735,0.232,"2","ADAP2","2"
"CNST",0.775,0.425791889213739,0.55,0.425791889213739,0.815,0.507,"2","CNST","2"
"FBXL3",0.775,0.413900017277831,0.55,0.413900017277831,0.815,0.341,"2","FBXL3","2"
"ULK1",0.775,0.329690569121542,0.55,0.329690569121542,0.859,0.626,"2","ULK1","2"
"FAM217B",0.775,0.27814658220075,0.55,0.27814658220075,0.773,0.394,"2","FAM217B","2"
"RFX1",0.775,0.271885405993568,0.55,0.271885405993568,0.837,0.454,"2","RFX1","2"
"HGF",0.774,0.947058463955899,0.548,0.947058463955899,0.868,0.56,"2","HGF","2"
"ARHGAP1",0.774,0.770395132935306,0.548,0.770395132935306,0.863,0.644,"2","ARHGAP1","2"
"MPRIP",0.774,0.703499418064393,0.548,0.703499418064394,0.934,0.653,"2","MPRIP","2"
"MX2",0.774,0.463124851620421,0.548,0.463124851620421,0.83,0.492,"2","MX2","2"
"CWC22",0.774,0.271286536527207,0.548,0.271286536527207,0.832,0.399,"2","CWC22","2"
"MYBBP1A",0.772,0.452353617709571,0.544,0.452353617709572,0.819,0.596,"2","MYBBP1A","2"
"MKL2",0.771,0.37660831700908,0.542,0.376608317009079,0.781,0.445,"2","MKL2","2"
"LHFPL6",0.77,0.843566776056955,0.54,0.843566776056956,0.925,0.744,"2","LHFPL6","2"
"BMP2",0.77,0.499726369722755,0.54,0.499726369722755,0.874,0.589,"2","BMP2","2"
"ADAMTS10",0.77,0.318058482297708,0.54,0.318058482297708,0.872,0.641,"2","ADAMTS10","2"
"GRK2",0.768,0.263331260763881,0.536,0.26333126076388,0.815,0.419,"2","GRK2","2"
"IMPA2",0.767,0.508936094803148,0.534,0.508936094803149,0.759,0.486,"2","IMPA2","2"
"RGS16",0.766,1.12499831356561,0.532,1.12499831356561,0.951,0.699,"2","RGS16","2"
"TMEM108",0.766,0.271441081731362,0.532,0.271441081731362,0.709,0.24,"2","TMEM108","2"
"CCDC102B",0.765,1.27038347735595,0.53,1.27038347735595,0.837,0.689,"2","CCDC102B","2"
"DNAJB5",0.764,0.267384479630466,0.528,0.267384479630466,0.845,0.602,"2","DNAJB5","2"
"RHOG",0.764,0.255028644170861,0.528,0.255028644170861,0.837,0.451,"2","RHOG","2"
"GUCY1B1",0.763,0.786076936612758,0.526,0.786076936612758,0.879,0.626,"2","GUCY1B1","2"
"NCK2",0.763,0.64279308969401,0.526,0.642793089694011,0.852,0.537,"2","NCK2","2"
"SUSD6",0.763,0.365891363084869,0.526,0.365891363084868,0.909,0.519,"2","SUSD6","2"
"ARHGEF25",0.763,0.281727133088742,0.526,0.281727133088742,0.812,0.412,"2","ARHGEF25","2"
"TNFRSF21",0.761,0.465787361190554,0.522,0.465787361190554,0.784,0.561,"2","TNFRSF21","2"
"HOXB4",0.761,0.320679372976696,0.522,0.320679372976696,0.879,0.628,"2","HOXB4","2"
"CD36",0.76,1.31846814551796,0.52,1.31846814551796,0.722,0.34,"2","CD36","2"
"PXDN",0.76,0.600078979259633,0.52,0.600078979259632,0.918,0.626,"2","PXDN","2"
"SH3BP2",0.76,0.361998528509971,0.52,0.361998528509971,0.788,0.527,"2","SH3BP2","2"
"EPS8",0.759,0.84751936204344,0.518,0.847519362043439,0.865,0.634,"2","EPS8","2"
"MYH9",0.758,0.693877336331764,0.516,0.693877336331764,0.954,0.839,"2","MYH9","2"
"SPECC1",0.758,0.652137924169838,0.516,0.652137924169839,0.892,0.755,"2","SPECC1","2"
"SEPT7",0.757,0.681407228342943,0.514,0.681407228342943,0.96,0.875,"2","SEPT7","2"
"PPP1R12C",0.757,0.49639469753175,0.514,0.49639469753175,0.865,0.554,"2","PPP1R12C","2"
"CACNA1C",0.756,0.558115942617723,0.512,0.558115942617723,0.817,0.532,"2","CACNA1C","2"
"SLC25A251",0.756,0.46336845401982,0.512,0.46336845401982,0.828,0.44,"2","SLC25A25","2"
"BATF3",0.756,0.461444555154288,0.512,0.461444555154288,0.788,0.453,"2","BATF3","2"
"SPPL3",0.756,0.319783022449682,0.512,0.319783022449682,0.786,0.342,"2","SPPL3","2"
"SLC12A4",0.756,0.303440169926799,0.512,0.303440169926799,0.779,0.443,"2","SLC12A4","2"
"DCP2",0.755,0.274050872712153,0.51,0.274050872712153,0.881,0.57,"2","DCP2","2"
"GPAT2",0.754,0.266748613256283,0.508,0.266748613256283,0.656,0.225,"2","GPAT2","2"
"FILIP1L",0.753,0.825579600625632,0.506,0.825579600625632,0.934,0.772,"2","FILIP1L","2"
"IFITM2",0.753,0.718877802426419,0.506,0.718877802426422,0.938,0.753,"2","IFITM2","2"
"POGZ",0.753,0.460000777270628,0.506,0.460000777270626,0.909,0.634,"2","POGZ","2"
"TIA1",0.753,0.314194456173916,0.506,0.314194456173916,0.854,0.569,"2","TIA1","2"
"NFASC",0.752,0.898280774584271,0.504,0.898280774584271,0.857,0.777,"2","NFASC","2"
"LRRC8B",0.752,0.316020451062483,0.504,0.316020451062483,0.806,0.643,"2","LRRC8B","2"
"STOM",0.751,0.633059092305992,0.502,0.633059092305993,0.936,0.764,"2","STOM","2"
"UBA2",0.75,0.656094134498123,0.5,0.656094134498124,0.87,0.586,"2","UBA2","2"
"EPHX1",0.749,0.711216719530726,0.498,0.711216719530725,0.861,0.586,"2","EPHX1","2"
"HLA-B",0.749,0.363718032677959,0.498,0.363718032677959,0.98,0.82,"2","HLA-B","2"
"COL4A2",0.748,0.744293205670656,0.496,0.744293205670657,0.96,0.796,"2","COL4A2","2"
"SMC6",0.747,0.368962144462069,0.494,0.36896214446207,0.821,0.535,"2","SMC6","2"
"MAP2",0.746,0.41572929350741,0.492,0.415729293507411,0.766,0.47,"2","MAP2","2"
"PMEPA1",0.745,0.811360170860381,0.49,0.81136017086038,0.887,0.699,"2","PMEPA1","2"
"DMD",0.745,0.529588477080822,0.49,0.529588477080822,0.912,0.75,"2","DMD","2"
"DNAJC27",0.744,0.402718539999583,0.488,0.402718539999583,0.81,0.596,"2","DNAJC27","2"
"RABGAP1",0.744,0.314811196560258,0.488,0.314811196560259,0.861,0.565,"2","RABGAP1","2"
"RCOR1",0.743,0.343011586852022,0.486,0.343011586852023,0.808,0.429,"2","RCOR1","2"
"CAMK2N1",0.741,0.91096690061912,0.482,0.910966900619121,0.81,0.647,"2","CAMK2N1","2"
"USP7",0.741,0.327771158390602,0.482,0.327771158390602,0.881,0.598,"2","USP7","2"
"TRAF5",0.74,0.291401380819993,0.48,0.291401380819993,0.826,0.512,"2","TRAF5","2"
"PDE1A",0.739,0.534881649972054,0.478,0.534881649972054,0.801,0.493,"2","PDE1A","2"
"CTSA",0.739,0.466989213033296,0.478,0.466989213033297,0.854,0.504,"2","CTSA","2"
"ANGPT2",0.738,1.02997509562895,0.476,1.02997509562895,0.722,0.407,"2","ANGPT2","2"
"SNX18",0.738,0.322660927276882,0.476,0.322660927276883,0.797,0.434,"2","SNX18","2"
"C2CD2",0.737,0.412267561942702,0.474,0.412267561942703,0.797,0.609,"2","C2CD2","2"
"CD4",0.737,0.372411460017158,0.474,0.372411460017158,0.843,0.825,"2","CD4","2"
"MED19",0.737,0.299369415347893,0.474,0.299369415347893,0.759,0.398,"2","MED19","2"
"LAMA4",0.736,0.821442493456775,0.472,0.821442493456774,0.883,0.71,"2","LAMA4","2"
"OSTM1",0.736,0.31055917680314,0.472,0.31055917680314,0.861,0.49,"2","OSTM1","2"
"KLHDC8B",0.736,0.275331683338527,0.472,0.275331683338526,0.781,0.464,"2","KLHDC8B","2"
"PAWR",0.735,0.777170495047573,0.47,0.777170495047573,0.848,0.609,"2","PAWR","2"
"MEIS3",0.735,0.288778789080059,0.47,0.288778789080059,0.83,0.522,"2","MEIS3","2"
"COL5A3",0.734,0.467392028932334,0.468,0.467392028932333,0.826,0.659,"2","COL5A3","2"
"SH2B3",0.73,0.255172184872171,0.46,0.255172184872171,0.746,0.532,"2","SH2B3","2"
"MALAT1",0.729,0.828793300541027,0.458,0.828793300541027,0.993,0.979,"2","MALAT1","2"
"NRARP",0.729,0.74714326829176,0.458,0.74714326829176,0.753,0.492,"2","NRARP","2"
"MARCKSL1",0.729,0.642888005089864,0.458,0.642888005089863,0.852,0.525,"2","MARCKSL1","2"
"WASHC4",0.729,0.305228498570696,0.458,0.305228498570697,0.768,0.408,"2","WASHC4","2"
"STAT1",0.729,0.267400172046792,0.458,0.267400172046791,0.883,0.619,"2","STAT1","2"
"PRKAR2B",0.728,0.33349324166682,0.456,0.33349324166682,0.775,0.443,"2","PRKAR2B","2"
"RBM33",0.728,0.321455875698973,0.456,0.321455875698973,0.845,0.543,"2","RBM33","2"
"PLEKHH3",0.726,0.551522214205017,0.452,0.551522214205016,0.876,0.661,"2","PLEKHH3","2"
"ELK4",0.726,0.459552336604184,0.452,0.459552336604184,0.804,0.57,"2","ELK4","2"
"PARVA",0.726,0.335563369269641,0.452,0.335563369269641,0.834,0.426,"2","PARVA","2"
"IFI16",0.725,0.741619572614907,0.45,0.741619572614909,0.918,0.686,"2","IFI16","2"
"SUN1",0.725,0.321853023357217,0.45,0.321853023357216,0.876,0.546,"2","SUN1","2"
"EMC2",0.724,0.304491878121898,0.448,0.304491878121898,0.755,0.393,"2","EMC2","2"
"FAM13B",0.724,0.280500658111149,0.448,0.280500658111149,0.812,0.538,"2","FAM13B","2"
"ISG15",0.723,0.843912600287015,0.446,0.843912600287015,0.909,0.682,"2","ISG15","2"
"ZEB2",0.723,0.634336819769681,0.446,0.634336819769679,0.907,0.734,"2","ZEB2","2"
"RASAL2",0.723,0.614432558016088,0.446,0.614432558016088,0.748,0.423,"2","RASAL2","2"
"MAP1B",0.723,0.549300928299582,0.446,0.549300928299583,0.929,0.84,"2","MAP1B","2"
"SEMA5B",0.723,0.351884499729854,0.446,0.351884499729854,0.715,0.536,"2","SEMA5B","2"
"ETS1",0.722,0.632112498466234,0.444,0.632112498466234,0.826,0.576,"2","ETS1","2"
"WNT6",0.722,0.411072813835775,0.444,0.411072813835774,0.684,0.37,"2","WNT6","2"
"VMP1",0.721,0.806415075739135,0.442,0.806415075739134,0.974,0.775,"2","VMP1","2"
"TMEM173",0.719,0.258689383782625,0.438,0.258689383782625,0.854,0.474,"2","TMEM173","2"
"STARD13",0.718,0.542680326797858,0.436,0.542680326797858,0.839,0.721,"2","STARD13","2"
"DPY19L2",0.718,0.419661232769827,0.436,0.419661232769827,0.711,0.518,"2","DPY19L2","2"
"FILIP1",0.717,0.599704868404713,0.434,0.599704868404714,0.795,0.593,"2","FILIP1","2"
"TMEM136",0.717,0.302288943971044,0.434,0.302288943971044,0.658,0.315,"2","TMEM136","2"
"B4GALT3",0.716,0.424553839206067,0.432,0.424553839206068,0.737,0.487,"2","B4GALT3","2"
"PGAP1",0.715,0.343362355867496,0.43,0.343362355867496,0.826,0.568,"2","PGAP1","2"
"PLEKHA2",0.714,0.313271442332808,0.428,0.313271442332808,0.815,0.627,"2","PLEKHA2","2"
"UTRN1",0.713,0.664576381845859,0.426,0.66457638184586,0.887,0.659,"2","UTRN","2"
"DAG1",0.713,0.296823204201481,0.426,0.296823204201481,0.859,0.731,"2","DAG1","2"
"BCAR1",0.713,0.294929035765933,0.426,0.294929035765932,0.795,0.466,"2","BCAR1","2"
"MYO6",0.712,0.373140747005547,0.424,0.373140747005546,0.872,0.609,"2","MYO6","2"
"CUL3",0.712,0.312373219929593,0.424,0.312373219929593,0.815,0.523,"2","CUL3","2"
"ADD1",0.711,0.475306754139475,0.422,0.475306754139475,0.87,0.557,"2","ADD1","2"
"ARPC5",0.71,0.611179507878371,0.42,0.611179507878373,0.885,0.696,"2","ARPC5","2"
"MICU3",0.71,0.352025620169842,0.42,0.352025620169842,0.815,0.521,"2","MICU3","2"
"SSRP1",0.71,0.258574301962884,0.42,0.258574301962884,0.636,0.287,"2","SSRP1","2"
"ATP1B2",0.709,0.603682431190814,0.418,0.603682431190814,0.682,0.371,"2","ATP1B2","2"
"CYP7B1",0.709,0.304295390099631,0.418,0.304295390099631,0.795,0.491,"2","CYP7B1","2"
"FRMD3",0.708,0.51593295129149,0.416,0.51593295129149,0.728,0.585,"2","FRMD3","2"
"CNNM2",0.708,0.259980962151224,0.416,0.259980962151224,0.751,0.473,"2","CNNM2","2"
"CSPP1",0.708,0.258512016659382,0.416,0.258512016659381,0.733,0.398,"2","CSPP1","2"
"EPN2",0.707,0.541400595857947,0.414,0.541400595857947,0.832,0.571,"2","EPN2","2"
"C19orf66",0.707,0.276958978730423,0.414,0.276958978730422,0.879,0.642,"2","C19orf66","2"
"SEMA5A",0.705,0.623178664198225,0.41,0.623178664198224,0.837,0.677,"2","SEMA5A","2"
"SASH1",0.705,0.608066611854338,0.41,0.608066611854337,0.792,0.57,"2","SASH1","2"
"ASAH1",0.705,0.549321701956578,0.41,0.549321701956578,0.792,0.536,"2","ASAH1","2"
"MED13L",0.705,0.425748508146335,0.41,0.425748508146335,0.843,0.582,"2","MED13L","2"
"MYO1B",0.704,0.953448245248675,0.408,0.953448245248675,0.735,0.573,"2","MYO1B","2"
"AEBP2",0.704,0.407520456189652,0.408,0.407520456189652,0.762,0.54,"2","AEBP2","2"
"ZNFX1",0.704,0.393230228927404,0.408,0.393230228927404,0.812,0.588,"2","ZNFX1","2"
"MZT2A",0.703,0.354360104893192,0.406,0.354360104893192,0.797,0.511,"2","MZT2A","2"
"ADNP",0.703,0.259161997336557,0.406,0.259161997336556,0.87,0.631,"2","ADNP","2"
"TRIB2",0.702,0.389588434830599,0.404,0.389588434830599,0.731,0.456,"2","TRIB2","2"
"SSTR2",0.701,0.966779709867948,0.402,0.966779709867947,0.687,0.533,"2","SSTR2","2"
"XAF1",0.701,0.451467915583085,0.402,0.451467915583083,0.936,0.874,"2","XAF1","2"
"CDKN1B",0.701,0.38883646398029,0.402,0.38883646398029,0.801,0.524,"2","CDKN1B","2"
"UBE3A",0.701,0.369548995077894,0.402,0.369548995077893,0.826,0.57,"2","UBE3A","2"
"ADGRF5",0.794,1.48458299269089,0.588,1.48458299269089,0.603,0.02,"2","ADGRF5","2"
"HIGD1B",0.738,1.46232686385714,0.476,1.46232686385714,0.501,0.032,"2","HIGD1B","2"
"GJA41",0.738,1.10751279842725,0.476,1.10751279842725,0.609,0.153,"2","GJA4","2"
"ITGA71",0.738,0.932246986273188,0.476,0.932246986273188,0.614,0.156,"2","ITGA7","2"
"ABCC9",0.72,1.05927013905508,0.44,1.05927013905508,0.563,0.159,"2","ABCC9","2"
"COX4I2",0.719,1.1273241570124,0.438,1.1273241570124,0.512,0.086,"2","COX4I2","2"
"GUCY1A2",0.718,1.15602077930282,0.436,1.15602077930282,0.466,0.039,"2","GUCY1A2","2"
"ARHGDIB",0.708,0.87480190702686,0.416,0.87480190702686,0.499,0.098,"2","ARHGDIB","2"
"WNT5A",0.897,1.09351171427749,0.794,1.09351171427749,0.904,0.447,"3","WNT5A","3"
"F2RL2",0.896,0.557414789807141,0.792,0.557414789807141,0.916,0.53,"3","F2RL2","3"
"MUC12",0.892,0.388851870400551,0.784,0.388851870400551,0.906,0.484,"3","MUC12","3"
"SDC3",0.881,0.600348509982771,0.762,0.600348509982772,0.937,0.631,"3","SDC3","3"
"RBP1",0.871,1.28653656478786,0.742,1.28653656478786,0.933,0.645,"3","RBP1","3"
"CCDC68",0.871,0.549865478466817,0.742,0.549865478466817,0.896,0.538,"3","CCDC68","3"
"DLL1",0.868,0.648395447484408,0.736,0.648395447484408,0.923,0.608,"3","DLL1","3"
"ANK3",0.863,0.271714414167917,0.726,0.271714414167917,0.906,0.529,"3","ANK3","3"
"ATXN7L3",0.856,0.331831892091576,0.712,0.331831892091576,0.896,0.469,"3","ATXN7L3","3"
"APCDD1",0.854,0.815117530366125,0.708,0.815117530366124,0.889,0.495,"3","APCDD1","3"
"THSD41",0.85,0.46094739443728,0.7,0.46094739443728,0.937,0.656,"3","THSD4","3"
"HOXA3",0.847,0.431850076443078,0.694,0.431850076443078,0.899,0.452,"3","HOXA3","3"
"MCTP2",0.844,0.599266614944166,0.688,0.599266614944166,0.882,0.604,"3","MCTP2","3"
"DNAH14",0.841,0.283105477968287,0.682,0.283105477968287,0.86,0.55,"3","DNAH14","3"
"HAND2-AS1",0.838,0.760123868242289,0.676,0.760123868242289,0.913,0.753,"3","HAND2-AS1","3"
"ICOSLG",0.837,0.279059132242398,0.674,0.279059132242398,0.904,0.596,"3","ICOSLG","3"
"PIK3R3",0.836,0.488098605325909,0.672,0.488098605325909,0.894,0.529,"3","PIK3R3","3"
"POP5",0.835,0.299996055784661,0.67,0.299996055784661,0.894,0.497,"3","POP5","3"
"HS6ST1",0.833,0.252839543352014,0.666,0.252839543352014,0.875,0.448,"3","HS6ST1","3"
"PMAIP1",0.832,1.07668321324046,0.664,1.07668321324046,0.913,0.586,"3","PMAIP1","3"
"SEMA3A",0.832,0.324247084447944,0.664,0.324247084447944,0.884,0.624,"3","SEMA3A","3"
"GTF2IRD2",0.831,0.396247636282213,0.662,0.396247636282213,0.935,0.622,"3","GTF2IRD2","3"
"SLFN12",0.828,0.308373079044332,0.656,0.308373079044332,0.892,0.472,"3","SLFN12","3"
"FADS2",0.827,0.268637016497428,0.654,0.268637016497428,0.896,0.596,"3","FADS2","3"
"TGM2",0.817,0.839278993738837,0.634,0.839278993738837,0.945,0.767,"3","TGM2","3"
"VEGFA",0.815,1.10106175472455,0.63,1.10106175472455,0.916,0.644,"3","VEGFA","3"
"EMID1",0.814,0.437608671224028,0.628,0.437608671224028,0.81,0.395,"3","EMID1","3"
"PDE4A",0.813,0.277416381233324,0.626,0.277416381233323,0.906,0.58,"3","PDE4A","3"
"HAND2",0.812,0.726956836721624,0.624,0.726956836721624,0.94,0.724,"3","HAND2","3"
"ATP10D",0.811,0.310025887376582,0.622,0.310025887376582,0.911,0.489,"3","ATP10D","3"
"CH25H",0.809,1.16720314747475,0.618,1.16720314747475,0.855,0.434,"3","CH25H","3"
"PLAT",0.808,1.04014317765705,0.616,1.04014317765705,0.906,0.691,"3","PLAT","3"
"SAMD111",0.803,0.656614902991538,0.606,0.656614902991538,0.853,0.498,"3","SAMD11","3"
"MBD5",0.803,0.331711052082644,0.606,0.331711052082643,0.93,0.628,"3","MBD5","3"
"SSC5D1",0.803,0.310542673596255,0.606,0.310542673596255,0.899,0.456,"3","SSC5D","3"
"KATNA1",0.803,0.277843511567042,0.606,0.277843511567043,0.899,0.542,"3","KATNA1","3"
"ANKFY1",0.803,0.277549906732449,0.606,0.277549906732449,0.848,0.482,"3","ANKFY1","3"
"NFKBID",0.803,0.271406907552413,0.606,0.271406907552413,0.916,0.658,"3","NFKBID","3"
"TSHZ21",0.802,1.0481169442289,0.604,1.0481169442289,0.887,0.56,"3","TSHZ2","3"
"BCL2L11",0.799,0.287930578487637,0.598,0.287930578487637,0.887,0.447,"3","BCL2L11","3"
"IL15RA",0.796,0.460528771943527,0.592,0.460528771943527,0.841,0.551,"3","IL15RA","3"
"MYO10",0.793,0.372375165273188,0.586,0.372375165273188,0.836,0.443,"3","MYO10","3"
"CADPS",0.793,0.33130484954075,0.586,0.33130484954075,0.776,0.324,"3","CADPS","3"
"PTK7",0.793,0.31063421144129,0.586,0.31063421144129,0.863,0.393,"3","PTK7","3"
"SAMD9L",0.791,0.322591567461631,0.582,0.322591567461631,0.928,0.68,"3","SAMD9L","3"
"LTBP21",0.79,0.556884534760184,0.58,0.556884534760184,0.94,0.662,"3","LTBP2","3"
"EMILIN1",0.789,0.985132438910334,0.578,0.985132438910335,0.906,0.689,"3","EMILIN1","3"
"ENC1",0.789,0.615292566465989,0.578,0.615292566465989,0.829,0.336,"3","ENC1","3"
"GNPDA1",0.788,0.265787915863434,0.576,0.265787915863434,0.872,0.575,"3","GNPDA1","3"
"SPRTN",0.788,0.260803547705195,0.576,0.260803547705195,0.853,0.493,"3","SPRTN","3"
"GMCL1",0.786,0.264937992585692,0.572,0.264937992585692,0.814,0.369,"3","GMCL1","3"
"TMEM158",0.783,0.880693330095087,0.566,0.880693330095086,0.865,0.58,"3","TMEM158","3"
"S100A13",0.781,0.636570555866376,0.562,0.636570555866376,0.92,0.576,"3","S100A13","3"
"C4orf48",0.78,0.550370898671897,0.56,0.550370898671898,0.88,0.509,"3","C4orf48","3"
"UBP1",0.78,0.291656060824083,0.56,0.291656060824083,0.863,0.54,"3","UBP1","3"
"GDF15",0.778,1.02517298964791,0.556,1.02517298964791,0.759,0.289,"3","GDF15","3"
"LSAMP1",0.777,0.602806337409491,0.554,0.602806337409492,0.831,0.362,"3","LSAMP","3"
"ST5",0.775,0.60845840948707,0.55,0.608458409487071,0.923,0.802,"3","ST5","3"
"PSD",0.773,0.56880642080384,0.546,0.56880642080384,0.8,0.485,"3","PSD","3"
"ZNF451",0.771,0.496956590249406,0.542,0.496956590249405,0.93,0.614,"3","ZNF451","3"
"PLEKHA5",0.768,0.380849960905955,0.536,0.380849960905953,0.916,0.529,"3","PLEKHA5","3"
"GJA1",0.768,0.356722469708304,0.536,0.356722469708304,0.824,0.39,"3","GJA1","3"
"ZNF280D",0.768,0.285395091274303,0.536,0.285395091274303,0.908,0.685,"3","ZNF280D","3"
"CDK2AP1",0.767,0.37982423056984,0.534,0.37982423056984,0.913,0.62,"3","CDK2AP1","3"
"USP46",0.763,0.374323322071408,0.526,0.374323322071407,0.812,0.559,"3","USP46","3"
"MAST2",0.761,0.291611348561367,0.522,0.291611348561368,0.916,0.687,"3","MAST2","3"
"PTGS21",0.76,1.02499798301619,0.52,1.02499798301619,0.848,0.594,"3","PTGS2","3"
"COL16A11",0.76,0.513979221579766,0.52,0.513979221579766,0.896,0.657,"3","COL16A1","3"
"SOX6",0.76,0.46953684016112,0.52,0.469536840161121,0.906,0.719,"3","SOX6","3"
"C1RL-AS1",0.759,0.259425858869256,0.518,0.259425858869256,0.853,0.509,"3","C1RL-AS1","3"
"RHBDD2",0.757,0.36453156514276,0.514,0.364531565142761,0.86,0.569,"3","RHBDD2","3"
"ASCC3",0.755,0.371783744942078,0.51,0.371783744942078,0.892,0.562,"3","ASCC3","3"
"PLEKHA1",0.755,0.321131614339791,0.51,0.321131614339792,0.884,0.565,"3","PLEKHA1","3"
"TNFRSF14",0.754,0.323849788034559,0.508,0.323849788034559,0.875,0.547,"3","TNFRSF14","3"
"RARRES21",0.752,0.695701711944517,0.504,0.695701711944517,0.949,0.772,"3","RARRES2","3"
"PTPA",0.752,0.361183582057203,0.504,0.361183582057203,0.882,0.555,"3","PTPA","3"
"F2R1",0.747,0.809036565390625,0.494,0.809036565390625,0.855,0.68,"3","F2R","3"
"PAM",0.747,0.436192552987739,0.494,0.436192552987739,0.913,0.592,"3","PAM","3"
"PHKB",0.747,0.258998763047053,0.494,0.258998763047053,0.892,0.538,"3","PHKB","3"
"USPL1",0.746,0.25535779374188,0.492,0.25535779374188,0.877,0.666,"3","USPL1","3"
"KCNQ1OT1",0.743,0.788026415343203,0.486,0.788026415343203,0.959,0.668,"3","KCNQ1OT1","3"
"PWWP2A",0.743,0.357385903776098,0.486,0.357385903776098,0.88,0.551,"3","PWWP2A","3"
"ZCCHC24",0.742,0.443644195137275,0.484,0.443644195137276,0.88,0.582,"3","ZCCHC24","3"
"ZMYM4",0.742,0.250057219751098,0.484,0.250057219751098,0.913,0.606,"3","ZMYM4","3"
"CTSC",0.741,0.797631251285116,0.482,0.797631251285118,0.855,0.585,"3","CTSC","3"
"NFKBIE",0.741,0.402217985629342,0.482,0.402217985629341,0.786,0.439,"3","NFKBIE","3"
"UQCC2",0.741,0.31393218669788,0.482,0.31393218669788,0.87,0.627,"3","UQCC2","3"
"CWF19L21",0.741,0.310268758390497,0.482,0.310268758390496,0.896,0.594,"3","CWF19L2","3"
"GPC6",0.74,0.370625051003258,0.48,0.370625051003258,0.92,0.649,"3","GPC6","3"
"IL1R1",0.738,0.625885213598891,0.476,0.625885213598891,0.867,0.609,"3","IL1R1","3"
"HLA-A",0.738,0.51363472516329,0.476,0.51363472516329,0.995,0.918,"3","HLA-A","3"
"ERO1B",0.737,0.508744300596727,0.474,0.508744300596726,0.846,0.504,"3","ERO1B","3"
"CLEC11A",0.736,0.639135942183147,0.472,0.639135942183146,0.843,0.579,"3","CLEC11A","3"
"UBE2Q2",0.736,0.310373711871788,0.472,0.310373711871789,0.836,0.445,"3","UBE2Q2","3"
"TANK",0.735,0.254218965694521,0.47,0.254218965694522,0.877,0.549,"3","TANK","3"
"TMEM204",0.733,0.50561815457238,0.466,0.50561815457238,0.824,0.713,"3","TMEM204","3"
"ERLEC1",0.733,0.427117329749983,0.466,0.427117329749984,0.937,0.696,"3","ERLEC1","3"
"PIN4",0.733,0.272598264317515,0.466,0.272598264317516,0.793,0.408,"3","PIN4","3"
"COL6A31",0.732,0.601230018344367,0.464,0.601230018344367,0.933,0.724,"3","COL6A3","3"
"H1F0",0.732,0.42245389295662,0.464,0.422453892956619,0.892,0.649,"3","H1F0","3"
"KRT181",0.732,0.382283126757018,0.464,0.382283126757017,0.795,0.428,"3","KRT18","3"
"TMEM51",0.732,0.256830267590247,0.464,0.256830267590247,0.846,0.478,"3","TMEM51","3"
"DPM3",0.731,0.339486296923229,0.462,0.33948629692323,0.86,0.563,"3","DPM3","3"
"C1S1",0.73,0.552894926344236,0.46,0.552894926344235,0.966,0.77,"3","C1S","3"
"DDHD1",0.729,0.363822203299424,0.458,0.363822203299423,0.846,0.56,"3","DDHD1","3"
"A1BG",0.728,0.262251734434619,0.456,0.262251734434619,0.867,0.574,"3","A1BG","3"
"MAML2",0.727,0.481150009953276,0.454,0.481150009953275,0.904,0.622,"3","MAML2","3"
"SPRY11",0.726,0.70929754422731,0.452,0.709297544227308,0.884,0.71,"3","SPRY1","3"
"TMEM176A",0.726,0.602466528827376,0.452,0.602466528827376,0.819,0.517,"3","TMEM176A","3"
"ETV3",0.726,0.327487318366299,0.452,0.327487318366299,0.846,0.488,"3","ETV3","3"
"EPM2AIP1",0.724,0.378607719574479,0.448,0.37860771957448,0.877,0.586,"3","EPM2AIP1","3"
"LOXL1",0.723,0.300393928258057,0.446,0.300393928258057,0.829,0.588,"3","LOXL1","3"
"TMEM176B",0.722,0.696440265233355,0.444,0.696440265233356,0.793,0.568,"3","TMEM176B","3"
"OLFML3",0.722,0.482744529418397,0.444,0.482744529418397,0.892,0.673,"3","OLFML3","3"
"CCDC14",0.722,0.373369028366337,0.444,0.373369028366337,0.867,0.625,"3","CCDC14","3"
"MDFIC",0.72,0.284985291935778,0.44,0.284985291935778,0.841,0.526,"3","MDFIC","3"
"PCED1A",0.72,0.264799834138675,0.44,0.264799834138675,0.759,0.4,"3","PCED1A","3"
"RUNX1",0.718,0.553432642087397,0.436,0.553432642087398,0.875,0.594,"3","RUNX1","3"
"MAFB",0.717,0.921079631964657,0.434,0.921079631964658,0.812,0.503,"3","MAFB","3"
"FLCN",0.716,0.323093552910391,0.432,0.323093552910391,0.867,0.612,"3","FLCN","3"
