"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"FBXO71",0.764,0.334965837403971,0.528,0.334965837403971,0.971,0.492,"1","FBXO7","1"
"ZFAS1",0.763,0.893190719837888,0.526,0.893190719837888,0.991,0.927,"1","ZFAS1","1"
"ACTR2",0.763,0.600147001422999,0.526,0.600147001423,0.995,0.899,"1","ACTR2","1"
"TMEM106B",0.762,0.269432082223933,0.524,0.269432082223934,0.98,0.682,"1","TMEM106B","1"
"STIP1",0.761,0.368416221869856,0.522,0.368416221869854,0.987,0.811,"1","STIP1","1"
"CALCOCO2",0.76,0.551339274124799,0.52,0.5513392741248,0.982,0.62,"1","CALCOCO2","1"
"LRCH3",0.76,0.405806639129273,0.52,0.405806639129273,0.989,0.783,"1","LRCH3","1"
"CKS1B",0.76,0.360605921498405,0.52,0.360605921498406,0.871,0.452,"1","CKS1B","1"
"SYS1",0.76,0.251427555852502,0.52,0.2514275558525,0.995,0.967,"1","SYS1","1"
"RHOC",0.757,0.727007521003937,0.514,0.727007521003937,0.982,0.625,"1","RHOC","1"
"DIP2B",0.757,0.262458854596604,0.514,0.262458854596604,0.98,0.593,"1","DIP2B","1"
"ORMDL2",0.755,0.541270955870754,0.51,0.541270955870753,0.98,0.694,"1","ORMDL2","1"
"DMKN",0.754,0.609084148424625,0.508,0.609084148424625,0.806,0.372,"1","DMKN","1"
"PRKAR1A",0.754,0.41647475985233,0.508,0.416474759852329,0.987,0.807,"1","PRKAR1A","1"
"MFSD5",0.754,0.36154773019759,0.508,0.36154773019759,0.991,0.713,"1","MFSD5","1"
"CD81",0.753,0.578384704208387,0.506,0.578384704208387,0.995,0.933,"1","CD81","1"
"PSMC1",0.752,0.605048929260945,0.504,0.605048929260945,0.987,0.564,"1","PSMC1","1"
"METTL7A",0.752,0.548200815824794,0.504,0.548200815824794,0.871,0.393,"1","METTL7A","1"
"SYNCRIP",0.752,0.521743723364744,0.504,0.521743723364744,0.975,0.87,"1","SYNCRIP","1"
"LONP2",0.752,0.297877856609976,0.504,0.297877856609977,0.982,0.696,"1","LONP2","1"
"SCML1",0.752,0.28954946020336,0.504,0.28954946020336,0.989,0.738,"1","SCML1","1"
"GRN",0.75,0.703162981936087,0.5,0.703162981936086,0.793,0.446,"1","GRN","1"
"R3HDM4",0.75,0.428873309950493,0.5,0.428873309950493,0.918,0.502,"1","R3HDM4","1"
"DHX36",0.749,0.722243916610936,0.498,0.722243916610936,0.989,0.717,"1","DHX36","1"
"MBOAT2",0.749,0.252917879720742,0.498,0.252917879720742,0.964,0.418,"1","MBOAT2","1"
"RAN",0.747,0.676627865219414,0.494,0.676627865219416,0.993,0.913,"1","RAN","1"
"ZDHHC9",0.746,0.33222417922374,0.492,0.332224179223741,0.995,0.599,"1","ZDHHC9","1"
"FNDC3B",0.746,0.31769511739246,0.492,0.31769511739246,0.986,0.885,"1","FNDC3B","1"
"CSKMT",0.745,0.407971231522823,0.49,0.407971231522824,0.984,0.804,"1","CSKMT","1"
"RPAIN",0.743,0.438722483694156,0.486,0.438722483694155,0.986,0.527,"1","RPAIN","1"
"KIAA0319L",0.743,0.368350626067631,0.486,0.368350626067631,0.958,0.61,"1","KIAA0319L","1"
"PTPA",0.743,0.283521176509915,0.486,0.283521176509915,0.897,0.512,"1","PTPA","1"
"KIAA1324",0.742,0.600378934873239,0.484,0.600378934873238,0.808,0.415,"1","KIAA1324","1"
"GLYR1",0.742,0.320908738408798,0.484,0.320908738408797,0.982,0.75,"1","GLYR1","1"
"IGFBP2",0.741,0.809946919359104,0.482,0.809946919359106,0.649,0.443,"1","IGFBP2","1"
"PTPRF",0.741,0.633966233478405,0.482,0.633966233478405,0.737,0.357,"1","PTPRF","1"
"PSMA3",0.741,0.562405889226607,0.482,0.562405889226605,0.987,0.761,"1","PSMA3","1"
"MYL5",0.741,0.264703218712089,0.482,0.264703218712089,0.676,0.292,"1","MYL5","1"
"NME1",0.74,0.344241772751897,0.48,0.344241772751897,0.913,0.518,"1","NME1","1"
"PCBP2",0.739,0.769589351256651,0.478,0.769589351256652,0.973,0.881,"1","PCBP2","1"
"FGD4",0.739,0.499752738680936,0.478,0.499752738680937,0.841,0.397,"1","FGD4","1"
"MT1E",0.738,0.998588248945393,0.476,0.998588248945395,0.783,0.557,"1","MT1E","1"
"RER1",0.738,0.697717195164697,0.476,0.697717195164696,0.982,0.656,"1","RER1","1"
"TMED7",0.738,0.334151207841923,0.476,0.334151207841923,0.984,0.648,"1","TMED7","1"
"RNF113A",0.738,0.310171442377879,0.476,0.31017144237788,0.969,0.625,"1","RNF113A","1"
"TIA1",0.738,0.305115833046745,0.476,0.305115833046745,0.978,0.767,"1","TIA1","1"
"YWHAE",0.737,0.703398288888882,0.474,0.703398288888882,0.989,0.842,"1","YWHAE","1"
"RBM39",0.737,0.646372199364024,0.474,0.646372199364023,0.998,0.946,"1","RBM39","1"
"ZMYM2",0.736,0.292995478399447,0.472,0.292995478399448,0.993,0.522,"1","ZMYM2","1"
"C6orf132",0.735,0.641088182245274,0.47,0.641088182245274,0.426,0.316,"1","C6orf132","1"
"CTNNA1",0.735,0.45115929052751,0.47,0.451159290527509,0.937,0.513,"1","CTNNA1","1"
"UBXN2A",0.735,0.264502687621271,0.47,0.264502687621271,0.991,0.932,"1","UBXN2A","1"
"RGS2",0.735,0.262098954733732,0.47,0.262098954733732,0.984,0.768,"1","RGS2","1"
"RBMX2",0.734,0.33848443812195,0.468,0.33848443812195,0.98,0.767,"1","RBMX2","1"
"PSMB4",0.734,0.308009650641529,0.468,0.30800965064153,0.986,0.825,"1","PSMB4","1"
"PYGB",0.733,1.07103110382792,0.466,1.07103110382792,0.719,0.51,"1","PYGB","1"
"AHI1",0.733,0.506384230892297,0.466,0.506384230892298,0.987,0.812,"1","AHI1","1"
"MAP3K13",0.732,0.685444182223452,0.464,0.685444182223452,0.772,0.495,"1","MAP3K13","1"
"RPN1",0.732,0.599618814186963,0.464,0.599618814186966,0.995,0.859,"1","RPN1","1"
"TSTA3",0.732,0.320763634762311,0.464,0.320763634762309,0.969,0.462,"1","TSTA3","1"
"DNAJC11",0.731,0.37112008740579,0.462,0.37112008740579,0.799,0.38,"1","DNAJC11","1"
"ACOX1",0.731,0.268465347594903,0.462,0.268465347594904,0.895,0.399,"1","ACOX1","1"
"ACP1",0.73,0.289546901022953,0.46,0.289546901022953,0.978,0.487,"1","ACP1","1"
"ARMCX3",0.728,0.416411410861695,0.456,0.416411410861695,0.947,0.667,"1","ARMCX3","1"
"FKBP1A",0.728,0.406682147208186,0.456,0.406682147208185,0.993,0.606,"1","FKBP1A","1"
"MUC1",0.727,0.907593069243559,0.454,0.907593069243562,0.844,0.566,"1","MUC1","1"
"IL17RB",0.727,0.331218445732421,0.454,0.331218445732421,0.98,0.396,"1","IL17RB","1"
"PKDCC",0.726,0.461336763386686,0.452,0.461336763386687,0.862,0.515,"1","PKDCC","1"
"TCEAL9",0.726,0.430201992578597,0.452,0.430201992578597,0.993,0.788,"1","TCEAL9","1"
"JPT1",0.725,0.827955258161573,0.45,0.827955258161573,0.978,0.798,"1","JPT1","1"
"EZR",0.725,0.544463667809624,0.45,0.544463667809624,0.996,0.926,"1","EZR","1"
"LATS1",0.724,0.287375849247342,0.448,0.287375849247342,0.92,0.665,"1","LATS1","1"
"HCFC1R1",0.724,0.251132478461669,0.448,0.251132478461669,0.971,0.514,"1","HCFC1R1","1"
"TSPAN3",0.723,0.692198444686525,0.446,0.692198444686524,0.786,0.542,"1","TSPAN3","1"
"LAMP1",0.723,0.369537889837477,0.446,0.369537889837477,0.984,0.792,"1","LAMP1","1"
"ASH1L",0.721,0.528885937930759,0.442,0.52888593793076,0.98,0.678,"1","ASH1L","1"
"POLR2J",0.721,0.493135904267603,0.442,0.493135904267602,0.98,0.738,"1","POLR2J","1"
"RDH13",0.721,0.320533887077835,0.442,0.320533887077835,0.391,0.32,"1","RDH13","1"
"PTP4A2",0.72,0.535663548666444,0.44,0.535663548666442,0.995,0.76,"1","PTP4A2","1"
"BLOC1S1",0.719,0.772521014023462,0.438,0.772521014023461,0.958,0.753,"1","BLOC1S1","1"
"SLC44A4",0.719,0.604316044043724,0.438,0.604316044043723,0.788,0.492,"1","SLC44A4","1"
"NDUFA10",0.719,0.502482663444632,0.438,0.502482663444633,0.871,0.54,"1","NDUFA10","1"
"YIPF3",0.719,0.399590928795186,0.438,0.399590928795186,0.83,0.502,"1","YIPF3","1"
"PMM2",0.719,0.287769810331827,0.438,0.287769810331827,0.975,0.801,"1","PMM2","1"
"PGRMC1",0.718,0.75009916573659,0.436,0.750099165736588,0.864,0.679,"1","PGRMC1","1"
"GOLGB1",0.718,0.603422938691474,0.436,0.603422938691473,1,0.928,"1","GOLGB1","1"
"TRIR",0.718,0.546210994101241,0.436,0.546210994101242,0.991,0.726,"1","TRIR","1"
"EML4",0.718,0.457815642792982,0.436,0.457815642792983,0.993,0.895,"1","EML4","1"
"NDUFA6",0.717,0.600321802513336,0.434,0.600321802513335,0.987,0.776,"1","NDUFA6","1"
"PLPP1",0.717,0.308140706154779,0.434,0.30814070615478,0.949,0.732,"1","PLPP1","1"
"GNAS",0.716,0.772826866237706,0.432,0.772826866237706,0.998,0.907,"1","GNAS","1"
"EIF3L",0.714,0.600232668455339,0.428,0.600232668455337,0.991,0.689,"1","EIF3L","1"
"SLCO4A1",0.714,0.428252685766498,0.428,0.428252685766498,0.976,0.466,"1","SLCO4A1","1"
"RAC1",0.712,0.616364644217572,0.424,0.616364644217572,0.987,0.787,"1","RAC1","1"
"ADAP1",0.712,0.508379602550363,0.424,0.508379602550364,0.386,0.279,"1","ADAP1","1"
"HNRNPL",0.712,0.287987365408688,0.424,0.287987365408691,0.989,0.688,"1","HNRNPL","1"
"PPIA",0.711,0.537217579011082,0.422,0.537217579011081,0.989,0.823,"1","PPIA","1"
"PRR13",0.711,0.51547668544547,0.422,0.515476685445471,0.889,0.782,"1","PRR13","1"
"FAM120A",0.711,0.45938015339953,0.422,0.459380153399531,0.611,0.367,"1","FAM120A","1"
"PRMT1",0.71,0.478280345122815,0.42,0.478280345122815,0.949,0.77,"1","PRMT1","1"
"EIF5A",0.709,0.624442042116214,0.418,0.624442042116215,0.991,0.883,"1","EIF5A","1"
"MVP",0.709,0.473339914342757,0.418,0.473339914342758,0.83,0.522,"1","MVP","1"
"ENTPD6",0.709,0.418115431803419,0.418,0.41811543180342,0.938,0.656,"1","ENTPD6","1"
"EIF4EBP2",0.709,0.370049017119008,0.418,0.370049017119007,0.975,0.626,"1","EIF4EBP2","1"
"MT2A",0.708,1.47091231292292,0.416,1.47091231292292,0.888,0.762,"1","MT2A","1"
"SEM1",0.708,0.649962130847489,0.416,0.649962130847488,0.902,0.742,"1","SEM1","1"
"RBMX",0.707,0.587539403270692,0.414,0.587539403270691,0.942,0.68,"1","RBMX","1"
"PRKCI",0.707,0.579756207675412,0.414,0.579756207675413,0.895,0.661,"1","PRKCI","1"
"CUTA",0.707,0.344059807864118,0.414,0.344059807864118,0.982,0.752,"1","CUTA","1"
"ANKRD12",0.705,0.654710286229901,0.41,0.654710286229899,0.995,0.903,"1","ANKRD12","1"
"COX6C",0.705,0.555030181377367,0.41,0.555030181377369,0.866,0.76,"1","COX6C","1"
"COPB2",0.705,0.40682312744386,0.41,0.406823127443859,0.897,0.537,"1","COPB2","1"
"ZNF37A",0.705,0.333885908598104,0.41,0.333885908598105,0.987,0.668,"1","ZNF37A","1"
"ATP6AP2",0.704,0.432420967115622,0.408,0.432420967115622,0.991,0.791,"1","ATP6AP2","1"
"INO80D",0.704,0.373355229592229,0.408,0.373355229592228,0.984,0.654,"1","INO80D","1"
"CYB5B",0.703,0.256258881230081,0.406,0.256258881230081,0.812,0.468,"1","CYB5B","1"
"BAG1",0.702,0.257400052956819,0.404,0.257400052956821,0.989,0.793,"1","BAG1","1"
"IGKC",0.932,1.92286002633792,0.864,1.92286002633792,0.967,0.167,"1","IGKC","1"
"LEFTY1",0.912,3.29262478417601,0.824,3.29262478417601,0.833,0.023,"1","LEFTY1","1"
"CCND1",0.898,1.75682270726579,0.796,1.75682270726579,0.933,0.321,"1","CCND1","1"
"IGHG3",0.897,1.66699160823829,0.794,1.66699160823829,0.886,0.098,"1","IGHG3","1"
"ATP5ME",0.853,1.35447933738769,0.706,1.35447933738769,0.911,0.472,"1","ATP5ME","1"
"IGLC2",0.851,1.08436399731482,0.702,1.08436399731482,0.817,0.105,"1","IGLC2","1"
"ORAOV1",0.816,1.4467163251049,0.632,1.4467163251049,0.67,0.053,"1","ORAOV1","1"
"TOMM7",0.801,1.12392606596696,0.602,1.12392606596696,0.862,0.421,"1","TOMM7","1"
"EIF4A2",0.8,0.910787855563088,0.6,0.910787855563089,0.891,0.509,"1","EIF4A2","1"
"MYEOV",0.79,1.60733742952602,0.58,1.60733742952602,0.636,0.082,"1","MYEOV","1"
"ATP5MC2",0.772,0.919307819635258,0.544,0.919307819635258,0.844,0.428,"1","ATP5MC2","1"
"ANXA111",0.768,0.892859360696317,0.536,0.892859360696318,0.803,0.378,"1","ANXA11","1"
"PPP1R1B",0.765,1.2368128193122,0.53,1.2368128193122,0.616,0.103,"1","PPP1R1B","1"
"TPCN2",0.765,1.17955186531524,0.53,1.17955186531524,0.572,0.051,"1","TPCN2","1"
"IGHG1",0.762,1.25646907479286,0.524,1.25646907479286,0.572,0.049,"1","IGHG1","1"
"ATP5F1B",0.762,0.927279244168427,0.524,0.927279244168429,0.808,0.428,"1","ATP5F1B","1"
"GPRC5A",0.757,1.04162317728827,0.514,1.04162317728827,0.726,0.26,"1","GPRC5A","1"
"SLC25A5",0.756,0.954049465943717,0.512,0.954049465943717,0.83,0.467,"1","SLC25A5","1"
"HNRNPA1",0.752,0.731901884392305,0.504,0.731901884392307,0.908,0.552,"1","HNRNPA1","1"
"RACK1",0.75,0.682263036615286,0.5,0.682263036615286,0.938,0.671,"1","RACK1","1"
"LIPH",0.747,1.15756011951867,0.494,1.15756011951867,0.609,0.145,"1","LIPH","1"
"MUC12",0.746,1.88501399070545,0.492,1.88501399070545,0.542,0.069,"1","MUC12","1"
"PTGES3",0.734,0.83574934367952,0.468,0.835749343679521,0.736,0.345,"1","PTGES3","1"
"AGR3",0.732,1.09800188946111,0.464,1.09800188946111,0.605,0.179,"1","AGR3","1"
"NOP53",0.731,0.71463370480655,0.462,0.714633704806552,0.793,0.413,"1","NOP53","1"
"BCAP31",0.731,0.71430512271315,0.462,0.71430512271315,0.732,0.326,"1","BCAP31","1"
"GABRP",0.729,0.944320530951133,0.458,0.944320530951132,0.6,0.135,"1","GABRP","1"
"PDLIM1",0.729,0.802280825514396,0.458,0.802280825514395,0.685,0.251,"1","PDLIM1","1"
"MYL6",0.727,0.617127001399244,0.454,0.617127001399244,0.947,0.75,"1","MYL6","1"
"SPINT2",0.726,0.55920322248249,0.452,0.559203222482491,0.882,0.544,"1","SPINT2","1"
"NDUFB5",0.724,0.85074294646499,0.448,0.85074294646499,0.627,0.211,"1","NDUFB5","1"
"EIF3E",0.722,0.617615631067048,0.444,0.617615631067049,0.761,0.367,"1","EIF3E","1"
"SERP1",0.719,0.628697088097868,0.438,0.628697088097868,0.768,0.412,"1","SERP1","1"
"SLC25A3",0.716,0.628888678423879,0.432,0.62888867842388,0.83,0.476,"1","SLC25A3","1"
"TMBIM6",0.716,0.578376126205979,0.432,0.578376126205979,0.857,0.563,"1","TMBIM6","1"
"FADD",0.715,0.857357460957062,0.43,0.857357460957063,0.486,0.064,"1","FADD","1"
"EIF4B",0.715,0.731473903848749,0.43,0.731473903848749,0.676,0.288,"1","EIF4B","1"
"CNPY2",0.715,0.672876252405285,0.43,0.672876252405286,0.656,0.255,"1","CNPY2","1"
"NDUFA1",0.715,0.633167988120682,0.43,0.633167988120682,0.857,0.541,"1","NDUFA1","1"
"PHB2",0.71,0.746529008744318,0.42,0.746529008744319,0.614,0.226,"1","PHB2","1"
"UQCRB",0.71,0.557259341226498,0.42,0.557259341226497,0.875,0.577,"1","UQCRB","1"
"PYCARD",0.709,0.765895818912584,0.418,0.765895818912585,0.567,0.162,"1","PYCARD","1"
"MT1G",0.706,1.57055208001868,0.412,1.57055208001868,0.491,0.083,"1","MT1G","1"
"SMIM22",0.705,0.588983509977452,0.41,0.58898350997745,0.803,0.45,"1","SMIM22","1"
"MT1F",0.704,1.2542346896369,0.408,1.2542346896369,0.495,0.108,"1","MT1F","1"
"CDC42EP1",0.703,0.767235127949339,0.406,0.767235127949339,0.611,0.224,"1","CDC42EP1","1"
"GPC3",0.701,1.13074234428052,0.402,1.13074234428052,0.411,0.011,"1","GPC3","1"
"ADTRP",0.962,0.643373270255053,0.924,0.643373270255053,0.986,0.471,"2","ADTRP","2"
"CDHR5",0.939,1.75261629641772,0.878,1.75261629641772,0.968,0.31,"2","CDHR5","2"
"ANPEP",0.933,1.81365326098365,0.866,1.81365326098365,0.976,0.364,"2","ANPEP","2"
"DGAT1",0.932,2.22830510563936,0.864,2.22830510563936,0.941,0.507,"2","DGAT1","2"
"LEAP2",0.924,1.5006129142317,0.848,1.5006129142317,0.98,0.727,"2","LEAP2","2"
"ABCG8",0.92,0.624199254147611,0.84,0.624199254147611,0.988,0.598,"2","ABCG8","2"
"RIPK3",0.896,0.475219485420136,0.792,0.475219485420137,0.974,0.325,"2","RIPK3","2"
"EPS8L2",0.882,2.0104736452294,0.764,2.0104736452294,0.895,0.553,"2","EPS8L2","2"
"CPS1",0.877,0.50489722003009,0.754,0.50489722003009,0.98,0.401,"2","CPS1","2"
"GIPC2",0.871,0.527188833515086,0.742,0.527188833515086,0.877,0.173,"2","GIPC2","2"
"GSDMB",0.87,1.42630895389411,0.74,1.42630895389411,0.945,0.371,"2","GSDMB","2"
"FAM173A",0.869,0.632072807745263,0.738,0.632072807745263,0.978,0.403,"2","FAM173A","2"
"NAA60",0.866,0.918203903063381,0.732,0.91820390306338,0.996,0.72,"2","NAA60","2"
"B3GNT5",0.865,0.755966957997768,0.73,0.755966957997768,0.935,0.4,"2","B3GNT5","2"
"EPSTI1",0.859,0.56617504445902,0.718,0.566175044459021,0.988,0.753,"2","EPSTI1","2"
"FEZ2",0.856,0.552341821161654,0.712,0.552341821161654,0.992,0.574,"2","FEZ2","2"
"CDC14A",0.853,0.530065494834691,0.706,0.530065494834692,0.996,0.932,"2","CDC14A","2"
"SULT1B1",0.851,0.537637063334901,0.702,0.537637063334901,0.933,0.249,"2","SULT1B1","2"
"SLC25A37",0.846,1.64360838719986,0.692,1.64360838719986,0.883,0.59,"2","SLC25A37","2"
"STX10",0.841,0.927006582303655,0.682,0.927006582303655,0.883,0.31,"2","STX10","2"
"ABCB8",0.839,0.469930258949548,0.678,0.469930258949547,0.974,0.611,"2","ABCB8","2"
"NSMF",0.838,0.660237108258151,0.676,0.660237108258153,0.986,0.391,"2","NSMF","2"
"PDK4",0.837,0.592599118271234,0.674,0.592599118271234,0.972,0.605,"2","PDK4","2"
"MYO1A",0.833,2.16400692925308,0.666,2.16400692925308,0.83,0.392,"2","MYO1A","2"
"TRPC4AP",0.832,0.467151262117195,0.664,0.467151262117195,0.996,0.667,"2","TRPC4AP","2"
"RAPGEFL1",0.83,0.526908077226318,0.66,0.526908077226318,0.972,0.309,"2","RAPGEFL1","2"
"TMEM120A",0.829,0.677099108181689,0.658,0.677099108181689,0.955,0.325,"2","TMEM120A","2"
"SAT2",0.828,1.75408340885139,0.656,1.75408340885139,0.96,0.702,"2","SAT2","2"
"TYMP",0.828,1.57063210353411,0.656,1.57063210353411,0.988,0.741,"2","TYMP","2"
"SNX6",0.827,1.1422011513722,0.654,1.1422011513722,0.998,0.863,"2","SNX6","2"
"PML",0.827,0.471159342364586,0.654,0.471159342364586,0.966,0.545,"2","PML","2"
"ACADVL",0.825,1.17698032263091,0.65,1.17698032263091,0.927,0.613,"2","ACADVL","2"
"PRKCZ",0.823,0.975819302159232,0.646,0.975819302159232,0.947,0.305,"2","PRKCZ","2"
"TDG",0.823,0.554230260048424,0.646,0.554230260048425,0.972,0.663,"2","TDG","2"
"PSD4",0.82,0.506521525146352,0.64,0.506521525146351,0.996,0.701,"2","PSD4","2"
"EXOC3L4",0.817,0.959700172395604,0.634,0.959700172395604,0.715,0.176,"2","EXOC3L4","2"
"AGAP5",0.816,0.749226785501567,0.632,0.749226785501568,0.785,0.305,"2","AGAP5","2"
"CPSF1",0.815,0.619612660906975,0.63,0.619612660906974,0.945,0.414,"2","CPSF1","2"
"NCLN",0.815,0.457063151314179,0.63,0.457063151314178,0.992,0.757,"2","NCLN","2"
"HRASLS2",0.814,0.51782827362621,0.628,0.51782827362621,0.955,0.532,"2","HRASLS2","2"
"TMEM65",0.813,0.615118118048069,0.626,0.615118118048068,0.996,0.787,"2","TMEM65","2"
"GPAT4",0.811,0.355531069627528,0.622,0.355531069627528,0.955,0.462,"2","GPAT4","2"
"SLC4A7",0.81,1.88803394448161,0.62,1.88803394448161,0.826,0.592,"2","SLC4A7","2"
"CLIP1",0.81,0.719025150812477,0.62,0.719025150812477,0.99,0.825,"2","CLIP1","2"
"AKR7A2",0.808,0.477346972862122,0.616,0.477346972862123,0.937,0.477,"2","AKR7A2","2"
"PFKFB2",0.806,0.280651377941292,0.612,0.280651377941292,0.982,0.316,"2","PFKFB2","2"
"TRAF4",0.804,1.04748487988969,0.608,1.04748487988969,0.986,0.74,"2","TRAF4","2"
"BIRC6",0.804,0.80451707634941,0.608,0.80451707634941,0.998,0.826,"2","BIRC6","2"
"PIK3C2A",0.802,0.661034963499443,0.604,0.661034963499443,0.947,0.707,"2","PIK3C2A","2"
"CPT1B",0.802,0.447446002373379,0.604,0.447446002373378,0.747,0.209,"2","CPT1B","2"
"LPCAT3",0.802,0.440773023759089,0.604,0.440773023759088,0.996,0.813,"2","LPCAT3","2"
"SPPL2B",0.801,0.927865737256886,0.602,0.927865737256885,0.966,0.431,"2","SPPL2B","2"
"DNAJC15",0.801,0.677842427013753,0.602,0.677842427013752,0.966,0.705,"2","DNAJC15","2"
"MTRNR2L12",0.801,0.410773276353231,0.602,0.410773276353231,0.984,0.49,"2","MTRNR2L12","2"
"UBAC1",0.799,0.251730324435095,0.598,0.251730324435095,0.98,0.433,"2","UBAC1","2"
"DNASE1",0.798,1.34032721484027,0.596,1.34032721484027,0.919,0.496,"2","DNASE1","2"
"MVD",0.798,0.445006233068933,0.596,0.445006233068933,0.976,0.584,"2","MVD","2"
"PHF20L1",0.796,0.567862832581929,0.592,0.567862832581928,0.994,0.841,"2","PHF20L1","2"
"CAPN15",0.795,0.885189742136008,0.59,0.885189742136009,0.986,0.503,"2","CAPN15","2"
"SLC12A7",0.794,0.84639974309179,0.588,0.846399743091789,0.984,0.553,"2","SLC12A7","2"
"KMT5B",0.793,0.31595320963327,0.586,0.315953209633271,0.996,0.657,"2","KMT5B","2"
"CDC42BPA",0.791,0.782759592654365,0.582,0.782759592654366,0.945,0.436,"2","CDC42BPA","2"
"SLC39A4",0.789,0.610379151434144,0.578,0.610379151434145,0.872,0.316,"2","SLC39A4","2"
"SH2B1",0.787,0.462623225073976,0.574,0.462623225073975,0.992,0.676,"2","SH2B1","2"
"HSD17B4",0.787,0.339925049660335,0.574,0.339925049660334,0.913,0.487,"2","HSD17B4","2"
"GTPBP2",0.786,0.623957338608303,0.572,0.623957338608302,0.998,0.738,"2","GTPBP2","2"
"KCNK5",0.785,0.558045439639786,0.57,0.558045439639787,0.976,0.557,"2","KCNK5","2"
"FKBP1B",0.784,0.349769504394073,0.568,0.349769504394073,0.955,0.538,"2","FKBP1B","2"
"CBR1",0.782,1.25046075266922,0.564,1.25046075266922,0.996,0.569,"2","CBR1","2"
"SLC43A2",0.782,0.66271544464788,0.564,0.66271544464788,0.992,0.643,"2","SLC43A2","2"
"PDLIM5",0.78,0.504234118918498,0.56,0.504234118918499,0.962,0.581,"2","PDLIM5","2"
"OAS1",0.779,0.467978543990465,0.558,0.467978543990463,0.951,0.523,"2","OAS1","2"
"CAMK2G",0.778,0.872689322223668,0.556,0.872689322223668,0.941,0.539,"2","CAMK2G","2"
"BAZ2A",0.778,0.646681784195629,0.556,0.64668178419563,0.994,0.766,"2","BAZ2A","2"
"ZMYND8",0.773,0.536375960348476,0.546,0.536375960348475,0.98,0.632,"2","ZMYND8","2"
"DHX38",0.772,0.499617900981677,0.544,0.499617900981676,0.986,0.524,"2","DHX38","2"
"LGALS4",0.771,1.04018607262014,0.542,1.04018607262014,0.806,0.568,"2","LGALS4","2"
"TNIK",0.771,0.577735930939661,0.542,0.57773593093966,0.943,0.847,"2","TNIK","2"
"MBOAT7",0.771,0.372150614919306,0.542,0.372150614919304,0.982,0.526,"2","MBOAT7","2"
"ERBIN",0.768,0.774326604188135,0.536,0.774326604188135,0.929,0.661,"2","ERBIN","2"
"MTFR1L",0.768,0.598611584728861,0.536,0.598611584728861,0.972,0.51,"2","MTFR1L","2"
"RAB5IF",0.765,0.983501627374413,0.53,0.983501627374413,0.996,0.717,"2","RAB5IF","2"
"CYP2D6",0.764,0.759578160416677,0.528,0.759578160416677,0.63,0.328,"2","CYP2D6","2"
"BAIAP2L2",0.763,1.55955645919909,0.526,1.55955645919909,0.729,0.311,"2","BAIAP2L2","2"
"TMEM238",0.757,0.712105188147334,0.514,0.712105188147332,0.998,0.644,"2","TMEM238","2"
"ITPK1",0.755,0.489857900915241,0.51,0.489857900915241,0.927,0.586,"2","ITPK1","2"
"PCNX3",0.754,0.412810071876413,0.508,0.412810071876412,0.874,0.402,"2","PCNX3","2"
"PLAC8",0.754,0.386407552023486,0.508,0.386407552023487,0.994,0.544,"2","PLAC8","2"
"ZSWIM8",0.753,1.04945615100309,0.506,1.04945615100309,0.976,0.826,"2","ZSWIM8","2"
"ZNF513",0.753,0.768542839341181,0.506,0.76854283934118,0.824,0.506,"2","ZNF513","2"
"ADIRF",0.752,1.8874522806305,0.504,1.8874522806305,0.927,0.781,"2","ADIRF","2"
"RNF123",0.752,0.451502766840371,0.504,0.451502766840371,0.96,0.506,"2","RNF123","2"
"FAM177A1",0.751,0.47536528971003,0.502,0.475365289710031,0.998,0.84,"2","FAM177A1","2"
"SEC61A1",0.75,0.331428776425362,0.5,0.331428776425361,0.992,0.733,"2","SEC61A1","2"
"RNPEPL1",0.748,0.496336256379948,0.496,0.496336256379947,0.947,0.705,"2","RNPEPL1","2"
"ESPN",0.745,0.818604540872133,0.49,0.818604540872132,0.737,0.284,"2","ESPN","2"
"KIAA1551",0.743,1.16502496465369,0.486,1.16502496465369,0.99,0.806,"2","KIAA1551","2"
"PARP12",0.743,0.477341299604336,0.486,0.477341299604335,0.98,0.628,"2","PARP12","2"
